251.072,0,0,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.072,0,1,0,199.482,0
251.067,0,1,0,199.475,0
251.056,0,1,0,199.463,0
251.042,0,1,0,199.445,0
251.022,0,1,0,199.421,0
250.997,0,1,0,199.391,0
250.968,0,1,0,199.355,0
250.934,0,1,0,199.313,0
250.896,0,1,0,199.266,0
250.855,0,1,0,199.217,0
250.809,0,1,0,199.16,0
250.759,0,1,0,199.098,0
250.705,0,1,0,199.032,0
250.647,0,1,0,198.961,0
250.586,0,1,0,198.886,0
250.521,0,1,0,198.806,0
250.453,0,1,0,198.723,0
250.382,0,1,0,198.635,0
250.31,0,1,0,198.546,0
250.233,0,1,0,198.451,0
250.153,0,1,0,198.353,0
250.074,0,1,0,198.255,0
249.989,0,1,0,198.15,0
249.902,0,1,0,198.042,0
249.813,0,1,0,197.931,0
249.721,0,1,0,197.817,0
249.627,0,1,0,197.701,0
249.531,0,1,0,197.582,0
249.434,0,1,0,197.46,0
249.334,0,1,0,197.336,0
249.233,0,1,0,197.21,0
249.13,0,1,0,197.082,0
249.026,0,1,0,196.952,0
248.92,0,1,0,196.82,0
248.813,0,1,0,196.686,0
248.705,0,1,0,196.55,0
248.596,0,1,0,196.413,0
248.491,0,1,0,196.281,0
248.38,0,1,0,196.141,0
248.268,0,1,0,196,0
248.155,0,1,0,195.858,0
248.042,0,1,0,195.715,0
247.928,0,1,0,195.571,0
247.814,0,1,0,195.426,0
247.699,0,1,0,195.28,0
247.584,0,1,0,195.134,0
247.468,0,1,0,194.987,0
247.352,0,1,0,194.839,0
247.236,0,1,0,194.691,0
247.12,0,1,0,194.543,0
247.004,0,1,0,194.394,0
246.887,0,1,0,194.246,0
246.772,0,1,0,194.097,0
246.656,0,1,0,193.949,0
246.54,0,1,0,193.8,0
246.424,0,1,0,193.651,0
246.309,0,1,0,193.503,0
246.194,0,1,0,193.355,0
246.092,0,1,0,193.211,0
246.001,0,1,0,193.071,0
245.923,0,1,0,192.936,0
245.855,0,1,0,192.806,0
245.799,0,1,0,192.679,0
245.754,0,1,0,192.557,0
245.72,0,1,0,192.439,0
245.696,0,1,0,192.324,0
245.682,0,1,0,192.214,0
245.678,0,1,0,192.108,0
245.683,0,1,0,192.006,0
245.698,0,1,0,191.908,0
245.722,0,1,0,191.814,0
245.755,0,1,0,191.723,0
245.796,0,1,0,191.637,0
245.845,0,1,0,191.553,0
245.903,0,1,0,191.474,0
245.968,0,1,0,191.398,0
246.041,0,1,0,191.325,0
246.121,0,1,0,191.256,0
246.208,0,1,0,191.19,0
246.303,0,1,0,191.128,0
246.403,0,1,0,191.068,0
246.51,0,1,0,191.012,0
246.624,0,1,0,190.959,0
246.736,0,1,0,190.912,0
246.86,0,1,0,190.865,0
246.99,0,1,0,190.821,0
247.126,0,1,0,190.78,0
247.266,0,1,0,190.742,0
247.412,0,1,0,190.707,0
247.557,0,1,0,190.675,0
247.711,0,1,0,190.645,0
247.87,0,1,0,190.617,0
248.033,0,1,0,190.592,0
248.2,0,1,0,190.57,0
248.371,0,1,0,190.55,0
248.545,0,1,0,190.532,0
248.722,0,1,0,190.517,0
248.903,0,1,0,190.504,0
249.087,0,1,0,190.494,0
249.274,0,1,0,190.485,0
249.464,0,1,0,190.479,0
249.646,0,1,0,190.475,0
249.841,0,1,0,190.472,0
250.038,0,1,0,190.472,0
250.236,0,1,0,190.473,0
250.437,0,1,0,190.477,0
250.639,0,1,0,190.482,0
250.838,0,1,0,190.489,0
251.044,0,1,0,190.498,0
251.245,0,1,0,190.502,0
251.441,0,1,0,190.501,0
251.633,0,1,0,190.497,0
251.821,0,1,0,190.488,0
252.004,0,1,0,190.474,0
252.183,0,1,0,190.457,0
252.356,0,1,0,190.436,0
252.526,0,1,0,190.412,0
252.692,0,1,0,190.383,0
252.845,0,1,0,190.353,0
253.002,0,1,0,190.318,0
253.155,0,1,0,190.279,0
253.305,0,1,0,190.237,0
253.444,0,1,0,190.194,0
253.585,0,1,0,190.146,0
253.723,0,1,0,190.095,0
253.856,0,1,0,190.041,0
253.985,0,1,0,189.985,0
254.11,0,1,0,189.926,0
254.232,0,1,0,189.864,0
254.349,0,1,0,189.8,0
254.462,0,1,0,189.735,0
254.572,0,1,0,189.666,0
254.679,0,1,0,189.596,0
254.782,0,1,0,189.523,0
254.881,0,1,0,189.448,0
254.977,0,1,0,189.372,0
255.069,0,1,0,189.293,0
255.158,0,1,0,189.213,0
255.244,0,1,0,189.132,0
255.326,0,1,0,189.048,0
255.405,0,1,0,188.964,0
255.481,0,1,0,188.878,0
255.554,0,1,0,188.791,0
255.623,0,1,0,188.702,0
255.689,0,1,0,188.613,0
255.753,0,1,0,188.522,0
255.813,0,1,0,188.43,0
