176.777,0,0,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.706,0,1,0,176.777,0
169.699,0,1,0,176.777,0
169.686,0,1,0,176.777,0
169.667,0,1,0,176.777,0
169.642,0,1,0,176.777,0
169.611,0,1,0,176.777,0
169.574,0,1,0,176.777,0
169.532,0,1,0,176.777,0
169.484,0,1,0,176.777,0
169.431,0,1,0,176.777,0
169.373,0,1,0,176.777,0
169.31,0,1,0,176.777,0
169.243,0,1,0,176.777,0
169.175,0,1,0,176.777,0
169.098,0,1,0,176.778,0
169.017,0,1,0,176.778,0
168.933,0,1,0,176.778,0
168.844,0,1,0,176.779,0
168.751,0,1,0,176.779,0
168.655,0,1,0,176.78,0
168.555,0,1,0,176.78,0
168.452,0,1,0,176.781,0
168.346,0,1,0,176.782,0
168.236,0,1,0,176.783,0
168.124,0,1,0,176.784,0
168.009,0,1,0,176.785,0
167.892,0,1,0,176.786,0
167.771,0,1,0,176.787,0
167.649,0,1,0,176.789,0
167.529,0,1,0,176.79,0
167.402,0,1,0,176.792,0
167.273,0,1,0,176.794,0
167.142,0,1,0,176.796,0
167.01,0,1,0,176.798,0
166.88,0,1,0,176.8,0
166.744,0,1,0,176.802,0
166.611,0,1,0,176.804,0
166.473,0,1,0,176.807,0
166.333,0,1,0,176.81,0
166.193,0,1,0,176.812,0
166.051,0,1,0,176.815,0
165.909,0,1,0,176.818,0
165.765,0,1,0,176.822,0
165.621,0,1,0,176.825,0
165.477,0,1,0,176.829,0
165.331,0,1,0,176.832,0
165.186,0,1,0,176.836,0
165.04,0,1,0,176.84,0
164.893,0,1,0,176.844,0
164.747,0,1,0,176.848,0
164.6,0,1,0,176.853,0
164.453,0,1,0,176.857,0
164.307,0,1,0,176.862,0
164.16,0,1,0,176.867,0
164.016,0,1,0,176.872,0
163.87,0,1,0,176.877,0
163.724,0,1,0,176.882,0
163.579,0,1,0,176.887,0
163.441,0,1,0,176.892,0
163.309,0,1,0,176.897,0
163.184,0,1,0,176.902,0
163.069,0,1,0,176.907,0
162.956,0,1,0,176.911,0
162.849,0,1,0,176.916,0
162.749,0,1,0,176.92,0
162.654,0,1,0,176.924,0
162.569,0,1,0,176.927,0
162.486,0,1,0,176.931,0
162.408,0,1,0,176.934,0
162.336,0,1,0,176.938,0
162.269,0,1,0,176.941,0
162.207,0,1,0,176.943,0
162.15,0,1,0,176.946,0
162.098,0,1,0,176.948,0
162.053,0,1,0,176.951,0
162.011,0,1,0,176.953,0
161.973,0,1,0,176.954,0
161.94,0,1,0,176.956,0
161.911,0,1,0,176.957,0
161.887,0,1,0,176.958,0
161.867,0,1,0,176.959,0
161.851,0,1,0,176.96,0
161.839,0,1,0,176.961,0
161.83,0,1,0,176.961,0
161.826,0,1,0,176.961,0
161.825,0,1,0,176.961,0
161.828,0,1,0,176.961,0
161.835,0,1,0,176.961,0
161.845,0,1,0,176.96,0
161.858,0,1,0,176.96,0
161.875,0,1,0,176.959,0
161.894,0,1,0,176.958,0
161.917,0,1,0,176.957,0
161.942,0,1,0,176.956,0
161.971,0,1,0,176.954,0
162.002,0,1,0,176.953,0
162.036,0,1,0,176.951,0
162.073,0,1,0,176.95,0
162.112,0,1,0,176.948,0
162.153,0,1,0,176.946,0
162.197,0,1,0,176.944,0
162.241,0,1,0,176.942,0
162.29,0,1,0,176.94,0
162.34,0,1,0,176.937,0
162.393,0,1,0,176.935,0
162.447,0,1,0,176.933,0
162.501,0,1,0,176.93,0
162.56,0,1,0,176.928,0
162.619,0,1,0,176.925,0
162.681,0,1,0,176.923,0
162.744,0,1,0,176.92,0
162.805,0,1,0,176.917,0
162.871,0,1,0,176.915,0
162.939,0,1,0,176.912,0
163.005,0,1,0,176.909,0
163.075,0,1,0,176.906,0
163.146,0,1,0,176.904,0
163.219,0,1,0,176.901,0
163.292,0,1,0,176.898,0
163.367,0,1,0,176.895,0
163.442,0,1,0,176.892,0
163.518,0,1,0,176.889,0
163.596,0,1,0,176.886,0
163.674,0,1,0,176.884,0
163.753,0,1,0,176.881,0
163.832,0,1,0,176.878,0
163.913,0,1,0,176.875,0
163.993,0,1,0,176.872,0
164.075,0,1,0,176.87,0
164.157,0,1,0,176.867,0
164.239,0,1,0,176.864,0
164.321,0,1,0,176.861,0
164.404,0,1,0,176.859,0
164.488,0,1,0,176.856,0
164.571,0,1,0,176.854,0
164.655,0,1,0,176.851,0
164.739,0,1,0,176.849,0
164.823,0,1,0,176.846,0
164.9,0,1,0,176.844,0
164.972,0,1,0,176.842,0
165.037,0,1,0,176.84,0
165.094,0,1,0,176.839,0
165.147,0,1,0,176.837,0
165.193,0,1,0,176.836,0
165.236,0,1,0,176.835,0
165.273,0,1,0,176.834,0
165.305,0,1,0,176.833,0
165.331,0,1,0,176.832,0
165.352,0,1,0,176.832,0
165.369,0,1,0,176.831,0
165.38,0,1,0,176.831,0
165.387,0,1,0,176.831,0
165.389,0,1,0,176.831,0
165.386,0,1,0,176.831,0
165.38,0,1,0,176.831,0
165.368,0,1,0,176.831,0
165.353,0,1,0,176.832,0
165.334,0,1,0,176.832,0
165.311,0,1,0,176.833,0
165.284,0,1,0,176.833,0
165.254,0,1,0,176.834,0
165.22,0,1,0,176.835,0
165.182,0,1,0,176.836,0
165.141,0,1,0,176.837,0
165.097,0,1,0,176.838,0
165.049,0,1,0,176.84,0
164.999,0,1,0,176.841,0
164.946,0,1,0,176.843,0
164.889,0,1,0,176.844,0
164.831,0,1,0,176.846,0
164.769,0,1,0,176.848,0
164.705,0,1,0,176.85,0
164.645,0,1,0,176.851,0
164.59,0,1,0,176.853,0
164.537,0,1,0,176.855,0
164.489,0,1,0,176.856,0
164.445,0,1,0,176.858,0
164.404,0,1,0,176.859,0
164.367,0,1,0,176.86,0
164.333,0,1,0,176.861,0
164.302,0,1,0,176.862,0
164.275,0,1,0,176.863,0
164.251,0,1,0,176.864,0
164.23,0,1,0,176.864,0
164.212,0,1,0,176.865,0
164.197,0,1,0,176.866,0
164.185,0,1,0,176.866,0
164.176,0,1,0,176.866,0
164.17,0,1,0,176.866,0
164.166,0,1,0,176.867,0
164.166,0,1,0,176.867,0
164.167,0,1,0,176.866,0
164.172,0,1,0,176.866,0
164.178,0,1,0,176.866,0
164.187,0,1,0,176.866,0
164.198,0,1,0,176.865,0
164.212,0,1,0,176.865,0
164.228,0,1,0,176.865,0
164.246,0,1,0,176.864,0
164.265,0,1,0,176.863,0
164.287,0,1,0,176.863,0
164.311,0,1,0,176.862,0
164.337,0,1,0,176.861,0
164.364,0,1,0,176.86,0
164.393,0,1,0,176.859,0
164.424,0,1,0,176.858,0
164.457,0,1,0,176.857,0
164.491,0,1,0,176.856,0
164.526,0,1,0,176.855,0
164.563,0,1,0,176.854,0
164.602,0,1,0,176.853,0
164.64,0,1,0,176.852,0
164.678,0,1,0,176.85,0
164.721,0,1,0,176.849,0
164.764,0,1,0,176.848,0
164.809,0,1,0,176.847,0
164.851,0,1,0,176.845,0
164.891,0,1,0,176.844,0
164.93,0,1,0,176.844,0
164.966,0,1,0,176.843,0
165,0,1,0,176.842,0
165.032,0,1,0,176.842,0
165.063,0,1,0,176.842,0
165.091,0,1,0,176.842,0
165.118,0,1,0,176.842,0
165.143,0,1,0,176.842,0
165.166,0,1,0,176.842,0
165.187,0,1,0,176.842,0
165.206,0,1,0,176.843,0
165.221,0,1,0,176.843,0
165.231,0,1,0,176.844,0
165.237,0,1,0,176.845,0
165.238,0,1,0,176.845,0
165.235,0,1,0,176.846,0
165.228,0,1,0,176.847,0
165.216,0,1,0,176.849,0
165.2,0,1,0,176.85,0
165.181,0,1,0,176.851,0
165.158,0,1,0,176.853,0
165.13,0,1,0,176.854,0
165.1,0,1,0,176.856,0
165.065,0,1,0,176.858,0
165.028,0,1,0,176.86,0
164.987,0,1,0,176.861,0
164.943,0,1,0,176.864,0
164.896,0,1,0,176.866,0
164.848,0,1,0,176.868,0
164.795,0,1,0,176.87,0
164.74,0,1,0,176.873,0
164.682,0,1,0,176.875,0
164.625,0,1,0,176.878,0
164.562,0,1,0,176.88,0
164.496,0,1,0,176.883,0
164.429,0,1,0,176.886,0
164.359,0,1,0,176.889,0
164.291,0,1,0,176.892,0
164.217,0,1,0,176.895,0
164.142,0,1,0,176.898,0
164.065,0,1,0,176.902,0
163.986,0,1,0,176.905,0
163.905,0,1,0,176.909,0
163.823,0,1,0,176.912,0
163.739,0,1,0,176.916,0
163.654,0,1,0,176.92,0
163.568,0,1,0,176.924,0
163.48,0,1,0,176.928,0
163.391,0,1,0,176.932,0
163.302,0,1,0,176.936,0
163.211,0,1,0,176.94,0
163.119,0,1,0,176.944,0
163.027,0,1,0,176.949,0
162.933,0,1,0,176.953,0
162.84,0,1,0,176.957,0
162.745,0,1,0,176.962,0
162.65,0,1,0,176.967,0
162.554,0,1,0,176.971,0
162.458,0,1,0,176.976,0
162.361,0,1,0,176.981,0
162.265,0,1,0,176.986,0
162.167,0,1,0,176.991,0
162.07,0,1,0,176.995,0
161.973,0,1,0,177,0
161.875,0,1,0,177.005,0
161.777,0,1,0,177.011,0
161.68,0,1,0,177.016,0
161.586,0,1,0,177.018,0
161.495,0,1,0,177.017,0
161.412,0,1,0,177.013,0
161.328,0,1,0,177.007,0
161.251,0,1,0,176.998,0
161.173,0,1,0,176.986,0
161.099,0,1,0,176.971,0
161.028,0,1,0,176.954,0
160.96,0,1,0,176.935,0
160.896,0,1,0,176.913,0
160.837,0,1,0,176.889,0
160.786,0,1,0,176.863,0
160.741,0,1,0,176.834,0
160.702,0,1,0,176.804,0
160.67,0,1,0,176.773,0
160.642,0,1,0,176.739,0
160.621,0,1,0,176.703,0
160.605,0,1,0,176.665,0
160.595,0,1,0,176.626,0
160.59,0,1,0,176.585,0
160.591,0,1,0,176.542,0
160.597,0,1,0,176.498,0
160.608,0,1,0,176.452,0
160.623,0,1,0,176.406,0
160.644,0,1,0,176.358,0
160.669,0,1,0,176.308,0
160.699,0,1,0,176.258,0
160.733,0,1,0,176.207,0
160.771,0,1,0,176.154,0
160.814,0,1,0,176.101,0
160.861,0,1,0,176.046,0
160.912,0,1,0,175.99,0
160.967,0,1,0,175.934,0
161.025,0,1,0,175.877,0
161.087,0,1,0,175.819,0
161.153,0,1,0,175.761,0
161.222,0,1,0,175.701,0
161.294,0,1,0,175.642,0
161.368,0,1,0,175.583,0
161.446,0,1,0,175.522,0
161.527,0,1,0,175.461,0
161.611,0,1,0,175.4,0
161.698,0,1,0,175.338,0
161.787,0,1,0,175.276,0
161.879,0,1,0,175.213,0
161.974,0,1,0,175.15,0
162.071,0,1,0,175.087,0
162.164,0,1,0,175.028,0
162.265,0,1,0,174.964,0
162.368,0,1,0,174.901,0
162.473,0,1,0,174.837,0
162.58,0,1,0,174.774,0
162.688,0,1,0,174.71,0
162.799,0,1,0,174.647,0
162.91,0,1,0,174.583,0
163.023,0,1,0,174.52,0
163.138,0,1,0,174.457,0
163.254,0,1,0,174.393,0
163.36,0,1,0,174.33,0
163.458,0,1,0,174.268,0
163.547,0,1,0,174.205,0
163.628,0,1,0,174.143,0
163.697,0,1,0,174.084,0
163.761,0,1,0,174.022,0
163.815,0,1,0,173.963,0
163.865,0,1,0,173.903,0
163.908,0,1,0,173.843,0
163.944,0,1,0,173.785,0
163.974,0,1,0,173.727,0
163.998,0,1,0,173.671,0
164.015,0,1,0,173.615,0
164.027,0,1,0,173.561,0
164.033,0,1,0,173.508,0
164.033,0,1,0,173.456,0
164.027,0,1,0,173.405,0
164.017,0,1,0,173.355,0
164.001,0,1,0,173.306,0
163.98,0,1,0,173.259,1
163.954,0,1,0,173.212,1
163.924,0,1,0,173.167,1
163.889,0,1,0,173.122,1
163.852,0,1,0,173.082,1
163.809,0,1,0,173.04,1
163.762,0,1,0,172.999,1
163.713,0,1,0,172.961,1
163.658,0,1,0,172.923,1
163.599,0,1,0,172.885,1
163.537,0,1,0,172.849,1
163.472,0,1,0,172.814,1
163.402,0,1,0,172.78,1
163.33,0,1,0,172.747,1
163.255,0,1,0,172.715,1
163.178,0,1,0,172.685,1
163.098,0,1,0,172.656,1
163.015,0,1,0,172.628,1
162.929,0,1,0,172.601,1
162.84,0,1,0,172.575,1
162.749,0,1,0,172.55,1
162.656,0,1,0,172.526,1
162.561,0,1,0,172.503,1
162.464,0,1,0,172.481,1
162.368,0,1,0,172.461,1
162.268,0,1,0,172.441,1
162.17,0,1,0,172.423,1
162.065,0,1,0,172.405,1
161.96,0,1,0,172.389,1
161.856,0,1,0,172.373,1
161.751,0,1,0,172.359,1
161.642,0,1,0,172.345,1
161.534,0,1,0,172.333,1
161.423,0,1,0,172.321,1
161.31,0,1,0,172.309,1
161.196,0,1,0,172.299,1
161.083,0,1,0,172.29,1
160.97,0,1,0,172.282,1
160.858,0,1,0,172.274,1
160.744,0,1,0,172.266,1
160.629,0,1,0,172.258,1
160.514,0,1,0,172.25,1
160.398,0,1,0,172.241,1
160.282,0,1,0,172.232,1
160.165,0,1,0,172.223,1
160.048,0,1,0,172.214,1
159.931,0,1,0,172.204,1
159.82,0,1,0,172.195,1
159.702,0,1,0,172.185,1
159.585,0,1,0,172.174,1
159.467,0,1,0,172.164,1
